code,datetime,date,api,annee,mois,jour,url,fichier,taille,cahier
5139,2008-07-05 00:00,5 juillet 2008,http://collections.banq.qc.ca/api/service-notice?handle=52327/2813416,2008,7,5,http://collections.banq.qc.ca/retrieve/6718063,jrn03/devoir/src/2008/07/05/F/5226335_2008-07-05_F.pdf,4466041,F
5140,2008-07-12 00:00,12 juillet 2008,http://collections.banq.qc.ca/api/service-notice?handle=52327/2813449,2008,7,12,http://collections.banq.qc.ca/retrieve/6718139,jrn03/devoir/src/2008/07/12/A/5226335_2008-07-12_A.pdf,6567860,A
5140,2008-07-12 00:00,12 juillet 2008,http://collections.banq.qc.ca/api/service-notice?handle=52327/2813451,2008,7,12,http://collections.banq.qc.ca/retrieve/6718143,jrn03/devoir/src/2008/07/12/B/5226335_2008-07-12_B.pdf,4985868,B
5140,2008-07-12 00:00,12 juillet 2008,http://collections.banq.qc.ca/api/service-notice?handle=52327/2813453,2008,7,12,http://collections.banq.qc.ca/retrieve/6718147,jrn03/devoir/src/2008/07/12/C/5226335_2008-07-12_C.pdf,7423062,C
5140,2008-07-12 00:00,12 juillet 2008,http://collections.banq.qc.ca/api/service-notice?handle=52327/2813456,2008,7,12,http://collections.banq.qc.ca/retrieve/6718152,jrn03/devoir/src/2008/07/12/D/5226335_2008-07-12_D.pdf,4881362,D
5140,2008-07-12 00:00,12 juillet 2008,http://collections.banq.qc.ca/api/service-notice?handle=52327/2813457,2008,7,12,http://collections.banq.qc.ca/retrieve/6718157,jrn03/devoir/src/2008/07/12/E/5226335_2008-07-12_E.pdf,6683357,E
5141,2008-07-19 00:00,19 juillet 2008,http://collections.banq.qc.ca/api/service-notice?handle=52327/2813489,2008,7,19,http://collections.banq.qc.ca/retrieve/6718229,jrn03/devoir/src/2008/07/19/A/5226335_2008-07-19_A.pdf,7262536,A
5141,2008-07-19 00:00,19 juillet 2008,http://collections.banq.qc.ca/api/service-notice?handle=52327/2813492,2008,7,19,http://collections.banq.qc.ca/retrieve/6718235,jrn03/devoir/src/2008/07/19/B/5226335_2008-07-19_B.pdf,5071442,B
5141,2008-07-19 00:00,19 juillet 2008,http://collections.banq.qc.ca/api/service-notice?handle=52327/2813494,2008,7,19,http://collections.banq.qc.ca/retrieve/6718242,jrn03/devoir/src/2008/07/19/C/5226335_2008-07-19_C.pdf,7091852,C
5141,2008-07-19 00:00,19 juillet 2008,http://collections.banq.qc.ca/api/service-notice?handle=52327/2813496,2008,7,19,http://collections.banq.qc.ca/retrieve/6718245,jrn03/devoir/src/2008/07/19/D/5226335_2008-07-19_D.pdf,5007094,D
5141,2008-07-19 00:00,19 juillet 2008,http://collections.banq.qc.ca/api/service-notice?handle=52327/2813498,2008,7,19,http://collections.banq.qc.ca/retrieve/6718249,jrn03/devoir/src/2008/07/19/E/5226335_2008-07-19_E.pdf,6339934,E
5142,2008-07-26 00:00,26 juillet 2008,http://collections.banq.qc.ca/api/service-notice?handle=52327/2813529,2008,7,26,http://collections.banq.qc.ca/retrieve/6718319,jrn03/devoir/src/2008/07/26/A/5226335_2008-07-26_A.pdf,7011864,A
5142,2008-07-26 00:00,26 juillet 2008,http://collections.banq.qc.ca/api/service-notice?handle=52327/2813531,2008,7,26,http://collections.banq.qc.ca/retrieve/6718324,jrn03/devoir/src/2008/07/26/B/5226335_2008-07-26_B.pdf,5204593,B
5142,2008-07-26 00:00,26 juillet 2008,http://collections.banq.qc.ca/api/service-notice?handle=52327/2813533,2008,7,26,http://collections.banq.qc.ca/retrieve/6718329,jrn03/devoir/src/2008/07/26/C/5226335_2008-07-26_C.pdf,7394367,C
